mean_x,mean_y,mean_z,std_dev_x,std_dev_y,std_dev_z,median_x,median_y,median_z,rms_x,rms_y,rms_y,label
-3.332142753,1.370106868,2.421053406,6.825961584,8.368246407,6.234702513,-0.793948985,2.66565665,4.0218365,7.565116613,8.438273833,6.659151588,clockwise
-5.212927684,1.060646399,1.460075739,7.054137288,7.563333812,7.521930664,-5.98874635,0.51492918,4.89841365,8.742874778,7.59979927,7.625317546,clockwise
-4.948960577,0.870026739,0.848830841,7.72995567,8.921348425,8.099344805,-5.94324085,-1.3573773,3.35602105,9.1458681,8.919164741,8.10332686,clockwise
-5.003052185,1.431179843,0.451556999,7.04416674,8.294457046,7.237999165,-5.18701365,2.4399262,0.235310668,8.611307297,8.376055948,7.215860955,clockwise
-6.221386577,-0.236603986,0.529550778,4.499835463,6.36745969,7.822453216,-7.31259345,-1.15799195,2.84468445,7.664964771,6.339958905,7.801236478,clockwise
-4.319525513,2.450140869,3.110507577,6.088401746,7.312777349,6.832212936,-3.0087433,3.312312,4.96786935,7.440178097,7.677573556,7.475800937,clockwise
-3.916311994,1.105062001,2.580825119,7.005746173,9.140752639,6.373649994,-4.8205755,0.08981323,4.24816585,7.995447096,9.161822267,6.846739253,clockwise
-5.106373221,-0.583127382,0.925914629,6.582749988,7.33343591,7.732931424,-5.57021675,-2.06929685,4.0769221,8.305077899,7.319940366,7.749681544,clockwise
-6.079661306,-0.666557919,1.67112488,5.6088791,6.797428655,6.71665199,-6.4402075,-1.48191835,3.6003132,8.252709319,6.796122822,6.888754473,clockwise
-5.069525846,-0.187230683,1.692476501,5.951931407,7.859574268,6.867537507,-6.5084655,-1.63460085,3.6817437,7.795596507,7.822418675,7.039596395,clockwise
-4.843687499,1.316626017,2.739591014,4.820031239,7.331072617,7.125009649,-3.8841229,2.19802915,5.19300135,6.81628071,7.412198292,7.600227878,clockwise
-4.950158097,-0.558782055,1.026960392,5.789405628,8.044222411,6.948866024,-6.5354097,-1.95732975,2.86324585,7.595137295,8.023381858,6.989886928,clockwise
-6.564293482,-2.22423066,0.968953064,4.4486655,6.995358611,6.344869807,-7.27906325,-4.44276115,2.6141639,7.917238622,7.307044116,6.386992186,clockwise
-6.358441528,-1.255337501,1.230932274,5.326700253,7.309018881,6.649550048,-6.58331,-3.82843875,2.3207739,8.277667358,7.37993304,6.729750734,clockwise
-6.084523132,-1.334995838,1.201090316,5.879086806,7.052113778,7.056497805,-6.94016775,-2.4243586,2.40759345,8.440346368,7.142632535,7.123119935,clockwise
-5.535129615,0.424613026,2.159349551,3.885147114,5.926689202,6.826354915,-5.08283,-0.21914429,3.5308576,6.751376472,5.912248699,7.127125697,clockwise
-5.877258213,0.294874784,1.726473775,4.140999362,5.38996884,7.36529712,-6.5839088,-0.412542105,3.5350488,7.177643141,5.371051814,7.528999757,clockwise
-5.90154365,-1.182002009,2.836625186,4.519998706,5.163069259,6.603845984,-6.6509692,-2.25071965,3.8907093,7.419858615,5.271417274,7.15689293,clockwise
-5.915410824,-1.026553246,1.561265301,4.158448729,5.236894246,7.01799611,-6.7904792,-2.81594425,3.5218762,7.218854071,5.310802416,7.155228581,clockwise
-5.993871667,-1.892340844,1.910938202,4.396878114,5.91966823,7.711324132,-6.65037035,-2.5566833,2.71235955,7.420627287,6.186517688,7.907057574,clockwise
-4.761023427,0.07288044,2.055537484,5.571426578,7.412078641,7.737267323,-3.9685474,2.5225544,4.6379555,7.307375058,7.375285231,7.968179649,clockwise
-6.053507654,-2.738489269,1.855685045,3.530755565,6.866951336,5.17766148,-6.85215085,-3.393144,3.11711785,6.999037608,7.360896272,5.47573407,clockwise
-6.761750862,-3.023113394,1.145968928,2.310194837,4.871824238,5.529664468,-6.8946626,-5.28281425,0.95860655,7.141771832,5.712839862,5.620023311,clockwise
-6.601559982,-3.61560531,2.02127675,3.534546994,5.653406482,4.749685456,-7.113208,-5.117558,1.6070581,7.479885455,6.686852515,5.139987988,clockwise
-5.416600095,-1.454303778,0.138312359,5.88419079,8.035945012,7.590696655,-6.6048651,-2.2920337,2.6261389,7.976027885,8.126847334,7.553914168,clockwise
