mean_x,mean_y,mean_z,std_dev_x,std_dev_y,std_dev_z,label
-0.129666355,-7.344040001,6.684786939,0.633569449,1.464826295,1.16440967,none
-0.24783662,-7.169826269,7.236264131,0.495953924,2.31511653,0.799034685,none
-2.860084425,0.368006735,8.494104421,1.119204061,3.899181922,1.577980208,none
-0.262518093,-7.381581915,6.745021659,0.686086267,1.706834605,0.995391806,none
-0.107883655,-6.448206882,7.364876675,0.268215465,0.569724587,0.519819937,none
-0.81812669,-6.420891637,6.604913019,0.638375298,3.446184007,1.357658187,none
-0.578588816,-5.931960445,7.331897209,0.851702255,3.056059395,0.960744795,none
-0.108793763,-6.452960978,7.406813436,0.130701111,0.633672983,0.180855503,none
0.120960459,-6.657878867,7.148546508,0.739037635,1.577445426,0.924055929,none
0.655912021,-6.454912935,7.37542673,0.241092014,0.46081171,0.207835175,none
-0.530927931,-7.783657776,5.228734774,1.00934267,1.64772446,1.471246452,none
0.839610019,-6.5381638,7.331346412,0.406602812,0.517675558,0.486347967,none
0.79823606,-6.239947936,7.547245401,0.245875485,0.494033055,0.105649275,none
0.75558076,-6.644275174,7.060816969,0.644736741,1.433762189,1.134380997,none
0.745198355,-6.914481285,6.857180393,0.468940894,0.294990366,0.294077765,none
0.68276019,-6.601739643,7.20220694,0.422724642,0.843283534,0.577380609,none
0.607113497,-6.329581585,7.457731559,0.282528029,0.549984783,0.145311983,none
0.537514232,-6.39727679,7.448834095,0.167257438,0.523239177,0.14740962,none
0.63809308,-6.918373162,6.560700934,0.544407066,2.075610455,2.098087112,none
-4.952900395,-7.567615044,2.67548827,1.678535884,1.10176779,1.377581741,none
-5.768081209,-7.100382663,3.913605592,0.267916527,0.466226168,1.642892006,none
-1.893969478,-6.406114416,6.642059761,1.858956227,2.04607924,1.380500585,none
0.250087939,-6.661471383,7.216277659,0.239129992,0.783995442,0.207246989,none
0.063791344,-7.984432299,5.199024567,0.658272027,1.363531492,1.289505296,none
0.462753699,-7.715327896,5.947767516,0.189511934,0.298630683,0.376618872,none
0.313843363,-6.87937028,6.768013832,0.788711626,1.338575095,0.853213306,none
0.136001185,-6.694977709,7.18363357,0.126269948,0.521780794,0.149297303,none
0.043014551,-6.616181562,7.261830978,0.098982827,0.476801885,0.145039722,none
0.44618016,-7.030951061,6.747895653,0.566315153,1.472135801,1.044923654,none
0.359743906,-6.730208463,7.1108489,0.200467865,0.311501798,0.129044406,none
0.253907996,-6.454314176,7.448343088,0.198323988,0.624864292,0.379528296,none
0.226365271,-6.658513565,7.161383836,0.388397175,0.576792692,0.684963779,none
0.144934607,-6.604745331,7.258046835,0.17360587,0.282930093,0.095959482,none
0.089034849,-6.400486135,7.513056535,0.210592193,0.924834731,0.290709662,none
0.095537323,-7.524744224,5.98427964,0.704502277,1.483919522,1.13524539,none
0.388987096,-6.893896059,6.920648435,0.207279394,0.421986522,0.129450154,none
0.309185047,-6.911367728,6.885992526,0.214026335,0.4535946,0.402336242,none
0.299425343,-6.717706428,7.147995674,0.150674581,0.460517279,0.169158564,none
0.187374352,-6.640155718,7.231222558,0.110963685,0.693988315,0.156572262,none
0.091920849,-6.826763668,6.865826454,0.415360079,1.231473406,0.826475856,none
0.505265297,-6.875190944,7.005983001,0.209539865,0.487951946,0.198139832,none
0.435510352,-6.681254259,7.125482479,0.101201529,0.252285687,0.161505589,none
0.418709288,-6.644909815,7.182507882,0.094796133,0.429934803,0.161164618,none
0.343625429,-7.082072751,6.714952192,0.096403895,0.271467019,0.15036929,none
0.375335485,-6.754984962,7.063930467,0.066570866,0.200974466,0.084094042,none
0.345098365,-6.607715178,7.248346985,0.096766977,0.425705188,0.138278235,none
